"","Sexo","Edad","Tipo de jornada","Tipo de dato","Periodo","Total"
"908","Ambos sexos","De 50 a 54 años","Jornada a tiempo parcial","Porcentaje",2016,"12,1"
"909","Ambos sexos","De 50 a 54 años","Jornada a tiempo parcial","Porcentaje",2015,"11,8"
"910","Ambos sexos","De 50 a 54 años","Jornada a tiempo parcial","Porcentaje",2014,"12"
"911","Ambos sexos","De 50 a 54 años","Jornada a tiempo parcial","Porcentaje",2013,"11,5"
"912","Ambos sexos","De 50 a 54 años","Jornada a tiempo parcial","Porcentaje",2012,"10,9"
"913","Ambos sexos","De 50 a 54 años","Jornada a tiempo parcial","Porcentaje",2011,"10,2"
"914","Ambos sexos","De 50 a 54 años","Jornada a tiempo parcial","Porcentaje",2010,"9,9"
"915","Ambos sexos","De 50 a 54 años","Jornada a tiempo parcial","Porcentaje",2009,"9,2"
"916","Ambos sexos","De 50 a 54 años","Jornada a tiempo parcial","Porcentaje",2008,"10"
"917","Ambos sexos","De 50 a 54 años","Jornada a tiempo parcial","Porcentaje",2007,"9,5"
"918","Ambos sexos","De 50 a 54 años","Jornada a tiempo parcial","Porcentaje",2006,"9,8"
"919","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2022,"2.354,9"
"920","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2021,"2.248,3"
"921","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2020,"2.193,7"
"922","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2019,"2.140,8"
"923","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2018,"2.039,4"
"924","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2017,"1.926,7"
"925","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2016,"1.838,4"
"926","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2015,"1.705,3"
"927","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2014,"1.574,2"
"928","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2013,"1.533,6"
"929","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2012,"1.504,3"
"930","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2011,"1.475,5"
"931","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2010,"1.411,7"
"932","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2009,"1.399,2"
"933","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2008,"1.430,4"
"934","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2007,"1.383,1"
"935","Ambos sexos","De 55 a 59 años","Total","Valor absoluto",2006,"1.330,3"
"936","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2022,"100"
"937","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2021,"100"
"938","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2020,"100"
"939","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2019,"100"
"940","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2018,"100"
"941","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2017,"100"
"942","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2016,"100"
"943","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2015,"100"
"944","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2014,"100"
"945","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2013,"100"
"946","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2012,"100"
"947","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2011,"100"
"948","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2010,"100"
"949","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2009,"100"
"950","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2008,"100"
"951","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2007,"100"
"952","Ambos sexos","De 55 a 59 años","Total","Porcentaje",2006,"100"
"953","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2022,"2.116,5"
"954","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2021,"2.008,9"
"955","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2020,"1.958,3"
"956","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2019,"1.916,2"
"957","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2018,"1.817,2"
"958","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2017,"1.724,1"
"959","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2016,"1.642,4"
"960","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2015,"1.504,2"
"961","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2014,"1.392,8"
"962","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2013,"1.366,4"
"963","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2012,"1.354,8"
"964","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2011,"1.331,4"
"965","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2010,"1.280,7"
"966","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2009,"1.260,3"
"967","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2008,"1.295,4"
"968","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2007,"1.256,6"
"969","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Valor absoluto",2006,"1.200,4"
"970","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2022,"89,9"
"971","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2021,"89,4"
"972","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2020,"89,3"
"973","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2019,"89,5"
"974","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2018,"89,1"
"975","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2017,"89,5"
"976","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2016,"89,3"
"977","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2015,"88,2"
"978","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2014,"88,5"
"979","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2013,"89,1"
"980","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2012,"90,1"
"981","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2011,"90,2"
"982","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2010,"90,7"
"983","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2009,"90,1"
"984","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2008,"90,6"
"985","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2007,"90,9"
"986","Ambos sexos","De 55 a 59 años","Jornada a tiempo completo","Porcentaje",2006,"90,2"
"987","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2022,"238,4"
"988","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2021,"239,4"
"989","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2020,"235,4"
"990","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2019,"224,5"
"991","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2018,"222,2"
"992","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2017,"202,7"
"993","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2016,"195,9"
"994","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2015,"201"
"995","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2014,"181,4"
"996","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2013,"167,2"
"997","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2012,"149,6"
"998","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2011,"144,1"
"999","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2010,"131"
"1000","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2009,"138,9"
"1001","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2008,"135,1"
"1002","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2007,"126,4"
"1003","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Valor absoluto",2006,"129,9"
"1004","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2022,"10,1"
"1005","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2021,"10,6"
"1006","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2020,"10,7"
"1007","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2019,"10,5"
"1008","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2018,"10,9"
"1009","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2017,"10,5"
"1010","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2016,"10,7"
"1011","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2015,"11,8"
"1012","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2014,"11,5"
"1013","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2013,"10,9"
"1014","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2012,"9,9"
"1015","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2011,"9,8"
"1016","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2010,"9,3"
"1017","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2009,"9,9"
"1018","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2008,"9,4"
"1019","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2007,"9,1"
"1020","Ambos sexos","De 55 a 59 años","Jornada a tiempo parcial","Porcentaje",2006,"9,8"
"1021","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2022,"1.462,9"
"1022","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2021,"1.367,4"
"1023","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2020,"1.271,3"
"1024","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2019,"1.174,3"
"1025","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2018,"1.075,4"
"1026","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2017,"1.015"
"1027","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2016,"952,9"
"1028","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2015,"889,4"
"1029","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2014,"820,9"
"1030","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2013,"761"
"1031","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2012,"784,5"
"1032","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2011,"799"
"1033","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2010,"778"
"1034","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2009,"785,5"
"1035","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2008,"798,8"
"1036","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2007,"751,7"
"1037","Ambos sexos","De 60 a 64 años","Total","Valor absoluto",2006,"721,4"
"1038","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2022,"100"
"1039","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2021,"100"
"1040","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2020,"100"
"1041","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2019,"100"
"1042","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2018,"100"
"1043","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2017,"100"
"1044","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2016,"100"
"1045","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2015,"100"
"1046","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2014,"100"
"1047","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2013,"100"
"1048","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2012,"100"
"1049","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2011,"100"
"1050","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2010,"100"
"1051","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2009,"100"
"1052","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2008,"100"
"1053","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2007,"100"
"1054","Ambos sexos","De 60 a 64 años","Total","Porcentaje",2006,"100"
"1055","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2022,"1.302,7"
"1056","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2021,"1.221"
"1057","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2020,"1.117"
"1058","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2019,"1.022,4"
"1059","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2018,"949,4"
"1060","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2017,"882,8"
"1061","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2016,"829,3"
"1062","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2015,"768"
"1063","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2014,"707,2"
"1064","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2013,"652,5"
"1065","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2012,"672,7"
"1066","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2011,"688,6"
"1067","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2010,"672,8"
"1068","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2009,"680"
"1069","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2008,"699,3"
"1070","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2007,"653,1"
"1071","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Valor absoluto",2006,"636,8"
"1072","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2022,"89"
"1073","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2021,"89,3"
"1074","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2020,"87,9"
"1075","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2019,"87,1"
"1076","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2018,"88,3"
"1077","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2017,"87"
"1078","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2016,"87"
"1079","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2015,"86,4"
"1080","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2014,"86,1"
"1081","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2013,"85,7"
"1082","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2012,"85,8"
"1083","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2011,"86,2"
"1084","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2010,"86,5"
"1085","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2009,"86,6"
"1086","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2008,"87,5"
"1087","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2007,"86,9"
"1088","Ambos sexos","De 60 a 64 años","Jornada a tiempo completo","Porcentaje",2006,"88,3"
"1089","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2022,"160,2"
"1090","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2021,"146,3"
"1091","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2020,"154,3"
"1092","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2019,"151,9"
"1093","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2018,"126,1"
"1094","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2017,"132,2"
"1095","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2016,"123,6"
"1096","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2015,"121,4"
"1097","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2014,"113,7"
"1098","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2013,"108,5"
"1099","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2012,"111,8"
"1100","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2011,"110,3"
"1101","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2010,"105,2"
"1102","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2009,"105,4"
"1103","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2008,"99,5"
"1104","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2007,"98,5"
"1105","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Valor absoluto",2006,"84,6"
"1106","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2022,"11"
"1107","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2021,"10,7"
"1108","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2020,"12,1"
"1109","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2019,"12,9"
"1110","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2018,"11,7"
"1111","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2017,"13"
"1112","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2016,"13"
"1113","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2015,"13,6"
"1114","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2014,"13,9"
"1115","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2013,"14,3"
"1116","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2012,"14,2"
"1117","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2011,"13,8"
"1118","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2010,"13,5"
"1119","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2009,"13,4"
"1120","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2008,"12,5"
"1121","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2007,"13,1"
"1122","Ambos sexos","De 60 a 64 años","Jornada a tiempo parcial","Porcentaje",2006,"11,7"
"1123","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2022,"246,2"
"1124","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2021,"224,2"
"1125","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2020,"192,7"
"1126","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2019,"156,9"
"1127","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2018,"144,3"
"1128","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2017,"134,7"
"1129","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2016,"123,8"
"1130","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2015,"115,6"
"1131","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2014,"101,8"
"1132","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2013,"104,6"
"1133","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2012,"115"
"1134","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2011,"108,9"
"1135","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2010,"109,7"
"1136","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2009,"110,6"
"1137","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2008,"111,7"
"1138","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2007,"95,7"
"1139","Ambos sexos","De 65 a 69 años","Total","Valor absoluto",2006,"98"
"1140","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2022,"100"
"1141","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2021,"100"
"1142","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2020,"100"
"1143","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2019,"100"
"1144","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2018,"100"
"1145","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2017,"100"
"1146","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2016,"100"
"1147","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2015,"100"
"1148","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2014,"100"
"1149","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2013,"100"
"1150","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2012,"100"
"1151","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2011,"100"
"1152","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2010,"100"
"1153","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2009,"100"
"1154","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2008,"100"
"1155","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2007,"100"
"1156","Ambos sexos","De 65 a 69 años","Total","Porcentaje",2006,"100"
"1157","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2022,"193,6"
"1158","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2021,"172,8"
"1159","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2020,"148,1"
"1160","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2019,"119,1"
"1161","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2018,"108"
"1162","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2017,"102,7"
"1163","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2016,"93,3"
"1164","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2015,"87,7"
"1165","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2014,"73,4"
"1166","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2013,"76,4"
"1167","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2012,"88,8"
"1168","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2011,"86"
"1169","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2010,"83,6"
"1170","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2009,"82,6"
"1171","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2008,"85,6"
"1172","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2007,"73,5"
"1173","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Valor absoluto",2006,"74,5"
"1174","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2022,"78,6"
"1175","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2021,"77,1"
"1176","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2020,"76,9"
"1177","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2019,"75,9"
"1178","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2018,"74,8"
"1179","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2017,"76,2"
"1180","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2016,"75,3"
"1181","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2015,"75,9"
"1182","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2014,"72,1"
"1183","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2013,"73,1"
"1184","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2012,"77,2"
"1185","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2011,"79"
"1186","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2010,"76,2"
"1187","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2009,"74,7"
"1188","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2008,"76,6"
"1189","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2007,"76,7"
"1190","Ambos sexos","De 65 a 69 años","Jornada a tiempo completo","Porcentaje",2006,"76"
"1191","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2022,"52,6"
"1192","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2021,"51,5"
"1193","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2020,"44,6"
"1194","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2019,"37,7"
"1195","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2018,"36,3"
"1196","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2017,"32"
"1197","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2016,"30,6"
"1198","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2015,"27,8"
"1199","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2014,"28,4"
"1200","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2013,"28,2"
"1201","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2012,"26,2"
"1202","Ambos sexos","De 65 a 69 años","Jornada a tiempo parcial","Valor absoluto",2011,"22,8"
